date,game_id,home_team,away_team,favorite_team,underdog_team,spread,model_name,pick_side,pick_team,pick_line,result
2025-11-20,2025-11-20_Memphis_Sacramento,Memphis,Sacramento,Memphis,Sacramento,2.5,Logistic,UNDERDOG,Sacramento,2.5,LOSS
2025-11-20,2025-11-20_Memphis_Sacramento,Memphis,Sacramento,Memphis,Sacramento,2.5,Linear,UNDERDOG,Sacramento,2.5,LOSS
2025-11-20,2025-11-20_Memphis_Sacramento,Memphis,Sacramento,Memphis,Sacramento,2.5,Random Forest,UNDERDOG,Sacramento,2.5,LOSS
2025-11-20,2025-11-20_Memphis_Sacramento,Memphis,Sacramento,Memphis,Sacramento,2.5,Decision Tree,UNDERDOG,Sacramento,2.5,LOSS
2025-11-20,2025-11-20_Philadelphia_Milwaukee,Milwaukee,Philadelphia,Philadelphia,Milwaukee,2.5,Logistic,UNDERDOG,Milwaukee,2.5,LOSS
2025-11-20,2025-11-20_Philadelphia_Milwaukee,Milwaukee,Philadelphia,Philadelphia,Milwaukee,2.5,Linear,UNDERDOG,Milwaukee,2.5,LOSS
2025-11-20,2025-11-20_Philadelphia_Milwaukee,Milwaukee,Philadelphia,Philadelphia,Milwaukee,2.5,Random Forest,UNDERDOG,Milwaukee,2.5,LOSS
2025-11-20,2025-11-20_Philadelphia_Milwaukee,Milwaukee,Philadelphia,Philadelphia,Milwaukee,2.5,Decision Tree,UNDERDOG,Milwaukee,2.5,LOSS
2025-11-20,2025-11-20_SanAntonio_Atlanta,Atlanta,San Antonio,San Antonio,Atlanta,1.5,Logistic,UNDERDOG,Atlanta,1.5,WIN
2025-11-20,2025-11-20_SanAntonio_Atlanta,Atlanta,San Antonio,San Antonio,Atlanta,1.5,Linear,UNDERDOG,Atlanta,1.5,WIN
2025-11-20,2025-11-20_SanAntonio_Atlanta,Atlanta,San Antonio,San Antonio,Atlanta,1.5,Random Forest,UNDERDOG,Atlanta,1.5,WIN
2025-11-20,2025-11-20_SanAntonio_Atlanta,Atlanta,San Antonio,San Antonio,Atlanta,1.5,Decision Tree,UNDERDOG,Atlanta,1.5,WIN
2025-11-21,2025-11-21_Cleveland_Indiana,Cleveland,Indiana,Cleveland,Indiana,13.5,Logistic,NO BET,,,NO BET
2025-11-21,2025-11-21_Cleveland_Indiana,Cleveland,Indiana,Cleveland,Indiana,13.5,Linear,FAVORITE,Cleveland,-13.5,LOSS
2025-11-21,2025-11-21_Cleveland_Indiana,Cleveland,Indiana,Cleveland,Indiana,13.5,Random Forest,UNDERDOG,Indiana,13.5,WIN
2025-11-21,2025-11-21_Cleveland_Indiana,Cleveland,Indiana,Cleveland,Indiana,13.5,Decision Tree,UNDERDOG,Indiana,13.5,WIN
2025-11-21,2025-11-21_Boston_Brooklyn,Boston,Brooklyn,Boston,Brooklyn,14.5,Logistic,UNDERDOG,Brooklyn,14.5,WIN
2025-11-21,2025-11-21_Boston_Brooklyn,Boston,Brooklyn,Boston,Brooklyn,14.5,Linear,UNDERDOG,Brooklyn,14.5,WIN
2025-11-21,2025-11-21_Boston_Brooklyn,Boston,Brooklyn,Boston,Brooklyn,14.5,Random Forest,FAVORITE,Boston,-14.5,LOSS
2025-11-21,2025-11-21_Boston_Brooklyn,Boston,Brooklyn,Boston,Brooklyn,14.5,Decision Tree,UNDERDOG,Brooklyn,14.5,WIN
2025-11-21,2025-11-21_Toronto_Washington,Toronto,Washington,Toronto,Washington,13.5,Logistic,UNDERDOG,Washington,13.5,LOSS
2025-11-21,2025-11-21_Toronto_Washington,Toronto,Washington,Toronto,Washington,13.5,Linear,UNDERDOG,Washington,13.5,LOSS
2025-11-21,2025-11-21_Toronto_Washington,Toronto,Washington,Toronto,Washington,13.5,Random Forest,FAVORITE,Toronto,-13.5,WIN
2025-11-21,2025-11-21_Toronto_Washington,Toronto,Washington,Toronto,Washington,13.5,Decision Tree,FAVORITE,Toronto,-13.5,WIN
2025-11-21,2025-11-21_Chicago_Miami,Chicago,Miami,Chicago,Miami,2.5,Logistic,FAVORITE,Chicago,-2.5,LOSS
2025-11-21,2025-11-21_Chicago_Miami,Chicago,Miami,Chicago,Miami,2.5,Linear,FAVORITE,Chicago,-2.5,LOSS
2025-11-21,2025-11-21_Chicago_Miami,Chicago,Miami,Chicago,Miami,2.5,Random Forest,FAVORITE,Chicago,-2.5,LOSS
2025-11-21,2025-11-21_Chicago_Miami,Chicago,Miami,Chicago,Miami,2.5,Decision Tree,FAVORITE,Chicago,-2.5,LOSS
2025-11-21,2025-11-21_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,3.5,Logistic,NO BET,,,NO BET
2025-11-21,2025-11-21_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,3.5,Linear,UNDERDOG,New Orleans,3.5,WIN
2025-11-21,2025-11-21_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,3.5,Random Forest,UNDERDOG,New Orleans,3.5,WIN
2025-11-21,2025-11-21_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,3.5,Decision Tree,UNDERDOG,New Orleans,3.5,WIN
2025-11-21,2025-11-21_Minnesota_Phoenix,Phoenix,Minnesota,Minnesota,Phoenix,4.5,Logistic,NO BET,,,NO BET
2025-11-21,2025-11-21_Minnesota_Phoenix,Phoenix,Minnesota,Minnesota,Phoenix,4.5,Linear,FAVORITE,Minnesota,-4.5,LOSS
2025-11-21,2025-11-21_Minnesota_Phoenix,Phoenix,Minnesota,Minnesota,Phoenix,4.5,Random Forest,FAVORITE,Minnesota,-4.5,LOSS
2025-11-21,2025-11-21_Minnesota_Phoenix,Phoenix,Minnesota,Minnesota,Phoenix,4.5,Decision Tree,UNDERDOG,Phoenix,4.5,WIN
2025-11-21,2025-11-21_Houston_Denver,Houston,Denver,Houston,Denver,2.5,Logistic,FAVORITE,Houston,-2.5,LOSS
2025-11-21,2025-11-21_Houston_Denver,Houston,Denver,Houston,Denver,2.5,Linear,FAVORITE,Houston,-2.5,LOSS
2025-11-21,2025-11-21_Houston_Denver,Houston,Denver,Houston,Denver,2.5,Random Forest,FAVORITE,Houston,-2.5,LOSS
2025-11-21,2025-11-21_Houston_Denver,Houston,Denver,Houston,Denver,2.5,Decision Tree,FAVORITE,Houston,-2.5,LOSS
2025-11-21,2025-11-21_OklaCity_Utah,Utah,Okla City,Okla City,Utah,16.5,Logistic,UNDERDOG,Utah,16.5,LOSS
2025-11-21,2025-11-21_OklaCity_Utah,Utah,Okla City,Okla City,Utah,16.5,Linear,UNDERDOG,Utah,16.5,LOSS
2025-11-21,2025-11-21_OklaCity_Utah,Utah,Okla City,Okla City,Utah,16.5,Random Forest,UNDERDOG,Utah,16.5,LOSS
2025-11-21,2025-11-21_OklaCity_Utah,Utah,Okla City,Okla City,Utah,16.5,Decision Tree,UNDERDOG,Utah,16.5,LOSS
2025-11-21,2025-11-21_GoldenState_Portland,Portland,Golden State,Golden State,Portland,8.5,Logistic,UNDERDOG,Portland,8.5,WIN
2025-11-21,2025-11-21_GoldenState_Portland,Portland,Golden State,Golden State,Portland,8.5,Linear,UNDERDOG,Portland,8.5,WIN
2025-11-21,2025-11-21_GoldenState_Portland,Portland,Golden State,Golden State,Portland,8.5,Random Forest,UNDERDOG,Portland,8.5,WIN
2025-11-21,2025-11-21_GoldenState_Portland,Portland,Golden State,Golden State,Portland,8.5,Decision Tree,UNDERDOG,Portland,8.5,WIN
2025-11-22,2025-11-22_LaClippers_Charlotte,Charlotte,La Clippers,La Clippers,Charlotte,1.5,Logistic,UNDERDOG,Charlotte,1.5,LOSS
2025-11-22,2025-11-22_LaClippers_Charlotte,Charlotte,La Clippers,La Clippers,Charlotte,1.5,Linear,UNDERDOG,Charlotte,1.5,LOSS
2025-11-22,2025-11-22_LaClippers_Charlotte,Charlotte,La Clippers,La Clippers,Charlotte,1.5,Random Forest,UNDERDOG,Charlotte,1.5,LOSS
2025-11-22,2025-11-22_LaClippers_Charlotte,Charlotte,La Clippers,La Clippers,Charlotte,1.5,Decision Tree,UNDERDOG,Charlotte,1.5,LOSS
2025-11-22,2025-11-22_Orlando_NewYork,Orlando,New York,Orlando,New York,1.5,Logistic,UNDERDOG,New York,1.5,LOSS
2025-11-22,2025-11-22_Orlando_NewYork,Orlando,New York,Orlando,New York,1.5,Linear,UNDERDOG,New York,1.5,LOSS
2025-11-22,2025-11-22_Orlando_NewYork,Orlando,New York,Orlando,New York,1.5,Random Forest,FAVORITE,Orlando,-1.5,WIN
2025-11-22,2025-11-22_Orlando_NewYork,Orlando,New York,Orlando,New York,1.5,Decision Tree,NO BET,,,NO BET
2025-11-22,2025-11-22_Atlanta_NewOrleans,New Orleans,Atlanta,Atlanta,New Orleans,8.5,Logistic,UNDERDOG,New Orleans,8.5,LOSS
2025-11-22,2025-11-22_Atlanta_NewOrleans,New Orleans,Atlanta,Atlanta,New Orleans,8.5,Linear,UNDERDOG,New Orleans,8.5,LOSS
2025-11-22,2025-11-22_Atlanta_NewOrleans,New Orleans,Atlanta,Atlanta,New Orleans,8.5,Random Forest,UNDERDOG,New Orleans,8.5,LOSS
2025-11-22,2025-11-22_Atlanta_NewOrleans,New Orleans,Atlanta,Atlanta,New Orleans,8.5,Decision Tree,UNDERDOG,New Orleans,8.5,LOSS
2025-11-22,2025-11-22_Chicago_Washington,Chicago,Washington,Chicago,Washington,12.5,Logistic,FAVORITE,Chicago,-12.5,LOSS
2025-11-22,2025-11-22_Chicago_Washington,Chicago,Washington,Chicago,Washington,12.5,Linear,FAVORITE,Chicago,-12.5,LOSS
2025-11-22,2025-11-22_Chicago_Washington,Chicago,Washington,Chicago,Washington,12.5,Random Forest,FAVORITE,Chicago,-12.5,LOSS
2025-11-22,2025-11-22_Chicago_Washington,Chicago,Washington,Chicago,Washington,12.5,Decision Tree,FAVORITE,Chicago,-12.5,LOSS
2025-11-22,2025-11-22_Detroit_Milwaukee,Milwaukee,Detroit,Detroit,Milwaukee,8.5,Logistic,UNDERDOG,Milwaukee,8.5,LOSS
2025-11-22,2025-11-22_Detroit_Milwaukee,Milwaukee,Detroit,Detroit,Milwaukee,8.5,Linear,UNDERDOG,Milwaukee,8.5,LOSS
2025-11-22,2025-11-22_Detroit_Milwaukee,Milwaukee,Detroit,Detroit,Milwaukee,8.5,Random Forest,UNDERDOG,Milwaukee,8.5,LOSS
2025-11-22,2025-11-22_Detroit_Milwaukee,Milwaukee,Detroit,Detroit,Milwaukee,8.5,Decision Tree,UNDERDOG,Milwaukee,8.5,LOSS
2025-11-22,2025-11-22_Dallas_Memphis,Dallas,Memphis,Dallas,Memphis,1.5,Logistic,FAVORITE,Dallas,-1.5,LOSS
2025-11-22,2025-11-22_Dallas_Memphis,Dallas,Memphis,Dallas,Memphis,1.5,Linear,NO BET,,,NO BET
2025-11-22,2025-11-22_Dallas_Memphis,Dallas,Memphis,Dallas,Memphis,1.5,Random Forest,UNDERDOG,Memphis,1.5,WIN
2025-11-22,2025-11-22_Dallas_Memphis,Dallas,Memphis,Dallas,Memphis,1.5,Decision Tree,UNDERDOG,Memphis,1.5,WIN
2025-11-22,2025-11-22_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,10.5,Logistic,FAVORITE,Denver,-10.5,LOSS
2025-11-22,2025-11-22_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,10.5,Linear,FAVORITE,Denver,-10.5,LOSS
2025-11-22,2025-11-22_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,10.5,Random Forest,NO BET,,,NO BET
2025-11-22,2025-11-22_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,10.5,Decision Tree,UNDERDOG,Sacramento,10.5,WIN
2025-11-23,2025-11-23_Philadelphia_Miami,Miami,Philadelphia,Philadelphia,Miami,1.5,Logistic,UNDERDOG,Miami,1.5,LOSS
2025-11-23,2025-11-23_Philadelphia_Miami,Miami,Philadelphia,Philadelphia,Miami,1.5,Linear,UNDERDOG,Miami,1.5,LOSS
2025-11-23,2025-11-23_Philadelphia_Miami,Miami,Philadelphia,Philadelphia,Miami,1.5,Random Forest,UNDERDOG,Miami,1.5,LOSS
2025-11-23,2025-11-23_Philadelphia_Miami,Miami,Philadelphia,Philadelphia,Miami,1.5,Decision Tree,UNDERDOG,Miami,1.5,LOSS
2025-11-23,2025-11-23_Atlanta_Charlotte,Atlanta,Charlotte,Atlanta,Charlotte,7.5,Logistic,FAVORITE,Atlanta,-7.5,LOSS
2025-11-23,2025-11-23_Atlanta_Charlotte,Atlanta,Charlotte,Atlanta,Charlotte,7.5,Linear,FAVORITE,Atlanta,-7.5,LOSS
2025-11-23,2025-11-23_Atlanta_Charlotte,Atlanta,Charlotte,Atlanta,Charlotte,7.5,Random Forest,FAVORITE,Atlanta,-7.5,LOSS
2025-11-23,2025-11-23_Atlanta_Charlotte,Atlanta,Charlotte,Atlanta,Charlotte,7.5,Decision Tree,FAVORITE,Atlanta,-7.5,LOSS
2025-11-23,2025-11-23_Boston_Orlando,Boston,Orlando,Boston,Orlando,5.5,Logistic,FAVORITE,Boston,-5.5,WIN
2025-11-23,2025-11-23_Boston_Orlando,Boston,Orlando,Boston,Orlando,5.5,Linear,NO BET,,,NO BET
2025-11-23,2025-11-23_Boston_Orlando,Boston,Orlando,Boston,Orlando,5.5,Random Forest,FAVORITE,Boston,-5.5,WIN
2025-11-23,2025-11-23_Boston_Orlando,Boston,Orlando,Boston,Orlando,5.5,Decision Tree,FAVORITE,Boston,-5.5,WIN
2025-11-23,2025-11-23_Cleveland_LaClippers,Cleveland,La Clippers,Cleveland,La Clippers,8.5,Logistic,FAVORITE,Cleveland,-8.5,WIN
2025-11-23,2025-11-23_Cleveland_LaClippers,Cleveland,La Clippers,Cleveland,La Clippers,8.5,Linear,FAVORITE,Cleveland,-8.5,WIN
2025-11-23,2025-11-23_Cleveland_LaClippers,Cleveland,La Clippers,Cleveland,La Clippers,8.5,Random Forest,FAVORITE,Cleveland,-8.5,WIN
2025-11-23,2025-11-23_Cleveland_LaClippers,Cleveland,La Clippers,Cleveland,La Clippers,8.5,Decision Tree,UNDERDOG,La Clippers,8.5,LOSS
2025-11-23,2025-11-23_Toronto_Brooklyn,Toronto,Brooklyn,Toronto,Brooklyn,12.5,Logistic,UNDERDOG,Brooklyn,12.5,WIN
2025-11-23,2025-11-23_Toronto_Brooklyn,Toronto,Brooklyn,Toronto,Brooklyn,12.5,Linear,UNDERDOG,Brooklyn,12.5,WIN
2025-11-23,2025-11-23_Toronto_Brooklyn,Toronto,Brooklyn,Toronto,Brooklyn,12.5,Random Forest,UNDERDOG,Brooklyn,12.5,WIN
2025-11-23,2025-11-23_Toronto_Brooklyn,Toronto,Brooklyn,Toronto,Brooklyn,12.5,Decision Tree,FAVORITE,Toronto,-12.5,LOSS
2025-11-23,2025-11-23_OklaCity_Portland,Portland,Okla City,Okla City,Portland,16.5,Logistic,FAVORITE,Okla City,-16.5,LOSS
2025-11-23,2025-11-23_OklaCity_Portland,Portland,Okla City,Okla City,Portland,16.5,Linear,FAVORITE,Okla City,-16.5,LOSS
2025-11-23,2025-11-23_OklaCity_Portland,Portland,Okla City,Okla City,Portland,16.5,Random Forest,FAVORITE,Okla City,-16.5,LOSS
2025-11-23,2025-11-23_OklaCity_Portland,Portland,Okla City,Okla City,Portland,16.5,Decision Tree,FAVORITE,Okla City,-16.5,LOSS
2025-11-23,2025-11-23_Phoenix_SanAntonio,San Antonio,Phoenix,Phoenix,San Antonio,2.5,Logistic,UNDERDOG,San Antonio,2.5,WIN
2025-11-23,2025-11-23_Phoenix_SanAntonio,San Antonio,Phoenix,Phoenix,San Antonio,2.5,Linear,UNDERDOG,San Antonio,2.5,WIN
2025-11-23,2025-11-23_Phoenix_SanAntonio,San Antonio,Phoenix,Phoenix,San Antonio,2.5,Random Forest,UNDERDOG,San Antonio,2.5,WIN
2025-11-23,2025-11-23_Phoenix_SanAntonio,San Antonio,Phoenix,Phoenix,San Antonio,2.5,Decision Tree,UNDERDOG,San Antonio,2.5,WIN
2025-11-23,2025-11-23_LaLakers_Utah,Utah,La Lakers,La Lakers,Utah,9.5,Logistic,UNDERDOG,Utah,9.5,WIN
2025-11-23,2025-11-23_LaLakers_Utah,Utah,La Lakers,La Lakers,Utah,9.5,Linear,UNDERDOG,Utah,9.5,WIN
2025-11-23,2025-11-23_LaLakers_Utah,Utah,La Lakers,La Lakers,Utah,9.5,Random Forest,UNDERDOG,Utah,9.5,WIN
2025-11-23,2025-11-23_LaLakers_Utah,Utah,La Lakers,La Lakers,Utah,9.5,Decision Tree,UNDERDOG,Utah,9.5,WIN
2025-11-24,2025-11-24_Detroit_Indiana,Indiana,Detroit,Detroit,Indiana,10.5,Logistic,FAVORITE,Detroit,-10.5,LOSS
2025-11-24,2025-11-24_Detroit_Indiana,Indiana,Detroit,Detroit,Indiana,10.5,Linear,FAVORITE,Detroit,-10.5,LOSS
2025-11-24,2025-11-24_Detroit_Indiana,Indiana,Detroit,Detroit,Indiana,10.5,Random Forest,FAVORITE,Detroit,-10.5,LOSS
2025-11-24,2025-11-24_Detroit_Indiana,Indiana,Detroit,Detroit,Indiana,10.5,Decision Tree,UNDERDOG,Indiana,10.5,WIN
2025-11-24,2025-11-24_Cleveland_Toronto,Toronto,Cleveland,Cleveland,Toronto,2.5,Logistic,UNDERDOG,Toronto,2.5,WIN
2025-11-24,2025-11-24_Cleveland_Toronto,Toronto,Cleveland,Cleveland,Toronto,2.5,Linear,UNDERDOG,Toronto,2.5,WIN
2025-11-24,2025-11-24_Cleveland_Toronto,Toronto,Cleveland,Cleveland,Toronto,2.5,Random Forest,UNDERDOG,Toronto,2.5,WIN
2025-11-24,2025-11-24_Cleveland_Toronto,Toronto,Cleveland,Cleveland,Toronto,2.5,Decision Tree,UNDERDOG,Toronto,2.5,WIN
2025-11-24,2025-11-24_NewYork_Brooklyn,Brooklyn,New York,New York,Brooklyn,13.5,Logistic,NO BET,,,NO BET
2025-11-24,2025-11-24_NewYork_Brooklyn,Brooklyn,New York,New York,Brooklyn,13.5,Linear,NO BET,,,NO BET
2025-11-24,2025-11-24_NewYork_Brooklyn,Brooklyn,New York,New York,Brooklyn,13.5,Random Forest,UNDERDOG,Brooklyn,13.5,WIN
2025-11-24,2025-11-24_NewYork_Brooklyn,Brooklyn,New York,New York,Brooklyn,13.5,Decision Tree,FAVORITE,New York,-13.5,LOSS
2025-11-24,2025-11-24_Miami_Dallas,Miami,Dallas,Miami,Dallas,8.5,Logistic,UNDERDOG,Dallas,8.5,WIN
2025-11-24,2025-11-24_Miami_Dallas,Miami,Dallas,Miami,Dallas,8.5,Linear,UNDERDOG,Dallas,8.5,WIN
2025-11-24,2025-11-24_Miami_Dallas,Miami,Dallas,Miami,Dallas,8.5,Random Forest,UNDERDOG,Dallas,8.5,WIN
2025-11-24,2025-11-24_Miami_Dallas,Miami,Dallas,Miami,Dallas,8.5,Decision Tree,UNDERDOG,Dallas,8.5,WIN
2025-11-24,2025-11-24_Denver_Memphis,Memphis,Denver,Denver,Memphis,8.5,Logistic,UNDERDOG,Memphis,8.5,LOSS
2025-11-24,2025-11-24_Denver_Memphis,Memphis,Denver,Denver,Memphis,8.5,Linear,UNDERDOG,Memphis,8.5,LOSS
2025-11-24,2025-11-24_Denver_Memphis,Memphis,Denver,Denver,Memphis,8.5,Random Forest,UNDERDOG,Memphis,8.5,LOSS
2025-11-24,2025-11-24_Denver_Memphis,Memphis,Denver,Denver,Memphis,8.5,Decision Tree,UNDERDOG,Memphis,8.5,LOSS
2025-11-24,2025-11-24_Milwaukee_Portland,Milwaukee,Portland,Milwaukee,Portland,1.5,Logistic,FAVORITE,Milwaukee,-1.5,LOSS
2025-11-24,2025-11-24_Milwaukee_Portland,Milwaukee,Portland,Milwaukee,Portland,1.5,Linear,FAVORITE,Milwaukee,-1.5,LOSS
2025-11-24,2025-11-24_Milwaukee_Portland,Milwaukee,Portland,Milwaukee,Portland,1.5,Random Forest,FAVORITE,Milwaukee,-1.5,LOSS
2025-11-24,2025-11-24_Milwaukee_Portland,Milwaukee,Portland,Milwaukee,Portland,1.5,Decision Tree,UNDERDOG,Portland,1.5,WIN
2025-11-24,2025-11-24_Chicago_NewOrleans,New Orleans,Chicago,Chicago,New Orleans,5.5,Logistic,UNDERDOG,New Orleans,5.5,WIN
2025-11-24,2025-11-24_Chicago_NewOrleans,New Orleans,Chicago,Chicago,New Orleans,5.5,Linear,UNDERDOG,New Orleans,5.5,WIN
2025-11-24,2025-11-24_Chicago_NewOrleans,New Orleans,Chicago,Chicago,New Orleans,5.5,Random Forest,UNDERDOG,New Orleans,5.5,WIN
2025-11-24,2025-11-24_Chicago_NewOrleans,New Orleans,Chicago,Chicago,New Orleans,5.5,Decision Tree,UNDERDOG,New Orleans,5.5,WIN
2025-11-24,2025-11-24_Houston_Phoenix,Phoenix,Houston,Houston,Phoenix,6.5,Logistic,UNDERDOG,Phoenix,6.5,LOSS
2025-11-24,2025-11-24_Houston_Phoenix,Phoenix,Houston,Houston,Phoenix,6.5,Linear,UNDERDOG,Phoenix,6.5,LOSS
2025-11-24,2025-11-24_Houston_Phoenix,Phoenix,Houston,Houston,Phoenix,6.5,Random Forest,UNDERDOG,Phoenix,6.5,LOSS
2025-11-24,2025-11-24_Houston_Phoenix,Phoenix,Houston,Houston,Phoenix,6.5,Decision Tree,UNDERDOG,Phoenix,6.5,LOSS
2025-11-24,2025-11-24_GoldenState_Utah,Golden State,Utah,Golden State,Utah,14.5,Logistic,FAVORITE,Golden State,-14.5,WIN
2025-11-24,2025-11-24_GoldenState_Utah,Golden State,Utah,Golden State,Utah,14.5,Linear,FAVORITE,Golden State,-14.5,WIN
2025-11-24,2025-11-24_GoldenState_Utah,Golden State,Utah,Golden State,Utah,14.5,Random Forest,FAVORITE,Golden State,-14.5,WIN
2025-11-24,2025-11-24_GoldenState_Utah,Golden State,Utah,Golden State,Utah,14.5,Decision Tree,NO BET,,,NO BET
2025-11-24,2025-11-24_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,9.5,Logistic,UNDERDOG,Sacramento,9.5,WIN
2025-11-24,2025-11-24_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,9.5,Linear,UNDERDOG,Sacramento,9.5,WIN
2025-11-24,2025-11-24_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,9.5,Random Forest,UNDERDOG,Sacramento,9.5,WIN
2025-11-24,2025-11-24_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,9.5,Decision Tree,UNDERDOG,Sacramento,9.5,WIN
2025-11-25,2025-11-25_Atlanta_Washington,Washington,Atlanta,Atlanta,Washington,10.5,Logistic,UNDERDOG,Washington,10.5,WIN
2025-11-25,2025-11-25_Atlanta_Washington,Washington,Atlanta,Atlanta,Washington,10.5,Linear,UNDERDOG,Washington,10.5,WIN
2025-11-25,2025-11-25_Atlanta_Washington,Washington,Atlanta,Atlanta,Washington,10.5,Random Forest,NO BET,,,NO BET
2025-11-25,2025-11-25_Atlanta_Washington,Washington,Atlanta,Atlanta,Washington,10.5,Decision Tree,UNDERDOG,Washington,10.5,WIN
2025-11-25,2025-11-25_Orlando_Philadelphia,Philadelphia,Orlando,Orlando,Philadelphia,3.5,Logistic,FAVORITE,Orlando,-3.5,WIN
2025-11-25,2025-11-25_Orlando_Philadelphia,Philadelphia,Orlando,Orlando,Philadelphia,3.5,Linear,FAVORITE,Orlando,-3.5,WIN
2025-11-25,2025-11-25_Orlando_Philadelphia,Philadelphia,Orlando,Orlando,Philadelphia,3.5,Random Forest,FAVORITE,Orlando,-3.5,WIN
2025-11-25,2025-11-25_Orlando_Philadelphia,Philadelphia,Orlando,Orlando,Philadelphia,3.5,Decision Tree,FAVORITE,Orlando,-3.5,WIN
2025-11-25,2025-11-25_LaLakers_LaClippers,La Clippers,La Lakers,La Lakers,La Clippers,6.5,Logistic,UNDERDOG,La Clippers,6.5,WIN
2025-11-25,2025-11-25_LaLakers_LaClippers,La Clippers,La Lakers,La Lakers,La Clippers,6.5,Linear,UNDERDOG,La Clippers,6.5,WIN
2025-11-25,2025-11-25_LaLakers_LaClippers,La Clippers,La Lakers,La Lakers,La Clippers,6.5,Random Forest,FAVORITE,La Lakers,-6.5,LOSS
2025-11-25,2025-11-25_LaLakers_LaClippers,La Clippers,La Lakers,La Lakers,La Clippers,6.5,Decision Tree,FAVORITE,La Lakers,-6.5,LOSS
2025-11-26,2025-11-26_Detroit_Boston,Boston,Detroit,Detroit,Boston,3.5,Logistic,FAVORITE,Detroit,-3.5,LOSS
2025-11-26,2025-11-26_Detroit_Boston,Boston,Detroit,Detroit,Boston,3.5,Linear,FAVORITE,Detroit,-3.5,LOSS
2025-11-26,2025-11-26_Detroit_Boston,Boston,Detroit,Detroit,Boston,3.5,Random Forest,FAVORITE,Detroit,-3.5,LOSS
2025-11-26,2025-11-26_Detroit_Boston,Boston,Detroit,Detroit,Boston,3.5,Decision Tree,FAVORITE,Detroit,-3.5,LOSS
2025-11-26,2025-11-26_NewYork_Charlotte,Charlotte,New York,New York,Charlotte,6.5,Logistic,NO BET,,,NO BET
2025-11-26,2025-11-26_NewYork_Charlotte,Charlotte,New York,New York,Charlotte,6.5,Linear,NO BET,,,NO BET
2025-11-26,2025-11-26_NewYork_Charlotte,Charlotte,New York,New York,Charlotte,6.5,Random Forest,FAVORITE,New York,-6.5,WIN
2025-11-26,2025-11-26_NewYork_Charlotte,Charlotte,New York,New York,Charlotte,6.5,Decision Tree,FAVORITE,New York,-6.5,WIN
2025-11-26,2025-11-26_Miami_Milwaukee,Miami,Milwaukee,Miami,Milwaukee,8.5,Logistic,UNDERDOG,Milwaukee,8.5,WIN
2025-11-26,2025-11-26_Miami_Milwaukee,Miami,Milwaukee,Miami,Milwaukee,8.5,Linear,UNDERDOG,Milwaukee,8.5,WIN
2025-11-26,2025-11-26_Miami_Milwaukee,Miami,Milwaukee,Miami,Milwaukee,8.5,Random Forest,UNDERDOG,Milwaukee,8.5,WIN
2025-11-26,2025-11-26_Miami_Milwaukee,Miami,Milwaukee,Miami,Milwaukee,8.5,Decision Tree,UNDERDOG,Milwaukee,8.5,WIN
2025-11-26,2025-11-26_Toronto_Indiana,Toronto,Indiana,Toronto,Indiana,10.5,Logistic,UNDERDOG,Indiana,10.5,WIN
2025-11-26,2025-11-26_Toronto_Indiana,Toronto,Indiana,Toronto,Indiana,10.5,Linear,UNDERDOG,Indiana,10.5,WIN
2025-11-26,2025-11-26_Toronto_Indiana,Toronto,Indiana,Toronto,Indiana,10.5,Random Forest,UNDERDOG,Indiana,10.5,WIN
2025-11-26,2025-11-26_Toronto_Indiana,Toronto,Indiana,Toronto,Indiana,10.5,Decision Tree,NO BET,,,NO BET
2025-11-26,2025-11-26_OklaCity_Minnesota,Minnesota,Okla City,Okla City,Minnesota,9.5,Logistic,UNDERDOG,Minnesota,9.5,WIN
2025-11-26,2025-11-26_OklaCity_Minnesota,Minnesota,Okla City,Okla City,Minnesota,9.5,Linear,UNDERDOG,Minnesota,9.5,WIN
2025-11-26,2025-11-26_OklaCity_Minnesota,Minnesota,Okla City,Okla City,Minnesota,9.5,Random Forest,UNDERDOG,Minnesota,9.5,WIN
2025-11-26,2025-11-26_OklaCity_Minnesota,Minnesota,Okla City,Okla City,Minnesota,9.5,Decision Tree,UNDERDOG,Minnesota,9.5,WIN
2025-11-26,2025-11-26_Memphis_NewOrleans,New Orleans,Memphis,Memphis,New Orleans,3.5,Logistic,UNDERDOG,New Orleans,3.5,LOSS
2025-11-26,2025-11-26_Memphis_NewOrleans,New Orleans,Memphis,Memphis,New Orleans,3.5,Linear,UNDERDOG,New Orleans,3.5,LOSS
